"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"L01132AS1913PLC001412","6-12-1913","NAMBURNADI TEA COMPANY LIMITED","ACTIVE","Public","Company Limited by Shares","2,500,000.00","1,323,750.00","Assam","RoC-Shillong","Agriculture and Allied Activities","NAMBURNADI TEA ESTATE, BARAPATHAR KARBI ANGLONG Assam INDIA 785602","Indian Non-Government Company"
"L01132AS1915PLC000200","1-06-1915","B & A LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","31,000,000.00","Assam","RoC-Shillong","Agriculture and Allied Activities","INDU BHAWAN MAHATMA GANDHI ROAD JORHAT Assam INDIA 785001","Indian Non-Government Company"
"L01132AS1928PLC001394","15-02-1928","KYANG TEA SEED CO LTD","ACTIVE","Public","Company Limited by Shares","2,500,000.00","2,200,000.00","Assam","RoC-Shillong","Agriculture and Allied Activities","NEWPURUP BARI, TEA ESTATE, GOHPUR, SONITPUR, GOHPUR Assam INDIA 784168","Indian Non-Government Company"
"L01132AS1970PLC001320","23-05-1970","SONAI RIVER TEA CO LTD","ACTIVE","Public","Company Limited by Shares","2,500,000.00","800,000.00","Assam","RoC-Shillong","Agriculture and Allied Activities","MONIERKHAL TEA ESTATE, SILCHAR, Assam INDIA 788122","Indian Non-Government Company"
"L01132AS1972PLC001387","19-08-1972","MOHEEMA LIMITED","ACTIVE","Public","Company Limited by Shares","10,500,000.00","1,777,850.00","Assam","RoC-Shillong","Agriculture and Allied Activities","H S ROAD DIBRUGARH Assam INDIA 786001","Indian Non-Government Company"
"L01132AS1977PLC001685","15-03-1977","ASSAM COMPANY INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","600,000,000.00","309,760,963.00","Assam","RoC-Shillong","Agriculture and Allied Activities","GREENWOOD TEA ESTATE, DIBRUGARH Assam INDIA 786001","Indian Non-Government Company"
"L01132AS1977PLC001686","15-03-1977","WILLIAMSON TEA ASSAM LIMITED","AMALGAMATED","Public","Company Limited by Shares","200,000,000.00","141,755,000.00","Assam","RoC-Shillong","Agriculture and Allied Activities","HOUSE NO 37 5 TH BYE LANEMOTHER TERESA ROAD GUWAHATI ASSAM Assam INDIA 781021","Indian Non-Government Company"
"L01132AS1977PLC001706","31-05-1977","WARREN TEA LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","119,508,040.00","Assam","RoC-Shillong","Agriculture and Allied Activities","DEOHALL TEA ESTATE DIST: TINSUKIA HOOGRIJAN Assam INDIA 786601","Indian Non-Government Company"
"L01132AS1982PLC007417","23-11-1982","S P B P TEA PLANTATION LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","19,571,500.00","Assam","RoC-Shillong","Agriculture and Allied Activities","JAIPUR TEA ESTATE P.O. JEYPORE, DIST: DIBRUGARH Assam INDIA 786614","Indian Non-Government Company"
"L01403AS1999PLC005741","28-04-1999","BARAK VALLEY CEMENTS LIMITED","ACTIVE","Public","Company Limited by Shares","250,000,000.00","221,600,000.00","Assam","RoC-Shillong","Agriculture and Allied Activities","202, ROYAL VIEW, 2ND FLOOR B. K. KAKOTI ROAD, ULUBARI GUWAHATI Assam INDIA 781007","Indian Non-Government Company"
"L11101AS1959GOI001148","18-02-1959","OIL INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000,000.00","6,011,359,550.00","Assam","RoC-Shillong","Mining & Quarrying","DULIAJAN DIST: DIBRUGARH DULIAJAN Assam INDIA 786602","Union Government Company"
"L15311AS1986PLC002539","4-06-1986","U F M INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","70,000,000.00","59,326,000.00","Assam","RoC-Shillong","Manufacturing (Food stuffs)","MEHERPUR SILCHAR Assam INDIA 788015","Indian Non-Government Company"
"L15491AS2009PLC009345","9-11-2009","JAMES WARREN TEA LIMITED","ACTIVE","Public","Company Limited by Shares","130,000,000.00","120,008,040.00","Assam","RoC-Shillong","Manufacturing (Food stuffs)","DHOEDAAM TEA ESTATE P.O BORAHAPJAN TINSUKIA Assam INDIA 786150","Indian Non-Government Company"
"L17124AS1987PLC002758","31-07-1987","PRAG BOSIMI SYNTHETICS LTD","ACTIVE","Public","Company Limited by Shares","2,500,000,000.00","1,555,328,300.00","Assam","RoC-Shillong","Manufacturing (Textiles)","HOUSE NO 4, NILGIRI PATH, R.G.BARUA ROAD, NEAR DOORDARSHAN GUWAHATI Assam INDIA 781024","Indian Non-Government Company"
"L20211AS1960PLC001196","25-03-1960","NATIONAL BOARDS LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","11,114,000.00","Assam","RoC-Shillong","Manufacturing (Wood Products)","PANIKHAITI GUWAHATI Assam INDIA 781026","Indian Non-Government Company"
"L20211AS1973PLC001856","11-12-1973","NATIONAL PLYWOOD INDUSTRIES LTD","ACTIVE","Public","Company Limited by Shares","250,000,000.00","58,537,500.00","Assam","RoC-Shillong","Manufacturing (Wood Products)","MAKUM PATHAR MARGHERITA ASSAM Assam INDIA 786187","Indian Non-Government Company"
"L20211AS1982PLC001969","26-08-1982","KITPLY INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","500,000,000.00","344,909,510.00","Assam","RoC-Shillong","Manufacturing (Wood Products)","MAKUM PATHAR A.T.ROAD MARGHERITA Assam INDIA 786181","Indian Non-Government Company"
"L20211AS1990PLC003484","28-11-1990","GREENPLY INDUSTRIES LTD","ACTIVE","Public","Company Limited by Shares","210,000,000.00","120,681,870.00","Assam","RoC-Shillong","Manufacturing (Wood Products)","MAKUM ROAD TINSUKIA Assam INDIA 786125","Indian Non-Government Company"
"L21011AS1978PLC001733","4-03-1978","TECHNO PULP & PAPER BOARD PRODUCTS LIMITED","AMALGAMATED","Public","Company Limited by Shares","220,000,000.00",NA,"Assam","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)","R.NO.93, 3RD FLOOR,MEERMARKET, MASZID LANE , KAMARPATTY, GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L22122AS1981PLC001884","24-06-1981","NORTH EASTERN PUBLISHING AND ADVERTISING CO LTD.","ACTIVE","Public","Company Limited by Shares","405,100,000.00","405,060,000.00","Assam","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)","ROOM NO. 5, 1ST FLOOR H.M. MARKET, T.R. PHOOKAN ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L23101AS1961PLC001173","12-06-1961","INDIA CARBON LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","27,500,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","NOONMATI, GUWAHATI, Assam INDIA 781020","Indian Non-Government Company"
"L23101AS1963PLC001206","17-04-1963","ASSAM CARBON PRODUCTS LTD","ACTIVE","Public","Company Limited by Shares","100,000,000.00","27,556,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BIRKUCHI, GUWAHATI, Assam INDIA 781026","Indian Non-Government Company"
"L23109AS1991PLC003515","20-02-1991","SANKARDEV COKE PRODUCTS LIMITED","ACTIVE","Public","Company Limited by Shares","55,000,000.00","35,097,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","17, MLN ROAD PANBAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L23209AS1974GOI001470","20-02-1974","BONGAIGAON REFINERY & PETROCHEMICALS LTD","AMALGAMATED","Public","Company Limited by Shares","2,000,000,000.00","1,998,179,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","P O DHALIGAON DISTRICT CHIRANG Assam INDIA 783385","Union Government Company"
"L24111AS1994PLC004051","6-01-1994","PREMIER CRYOGENICS LIMITED","ACTIVE","Public","Company Limited by Shares","60,000,000.00","49,239,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","MANIRAM DEWAN ROAD CHANDMARI GUWAHATI Assam INDIA 781003","Indian Non-Government Company"
"L24116AS1971SGC001339","22-04-1971","ASSAM PETRO CHEMICALS LTD","ACTIVE","Public","Company Limited by Shares","3,500,000,000.00","91,199,470.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","4 TH FLOOR, ORION PLACE BHANGAGARH G S ROAD GUWAHATI Assam INDIA 781005","State Government Company"
"L24121AS1986PLC002529","8-05-1986","VIVEK FERTILIZERS LIMITED","ACTIVE","Public","Company Limited by Shares","40,000,000.00","10,006,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","RIKHABCHAND BUILDING MAIN ROAD TEZPUR Assam INDIA 784001","Indian Non-Government Company"
"L24229AS1973PLC001446","5-09-1973","AMINES AND PLASTICIZERS LIMITED","ACTIVE","Public","Company Limited by Shares","150,000,000.00","55,020,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","POAL AND ENCLAVE c/o PRANATI BUILDERS PRIVATE LTD PRIVNCIPAL J. B. ROAD, CHENIKUTHI GUWAHATI Assam INDIA 781003","Indian Non-Government Company"
"L24232AS1985PLC002376","3-07-1985","CURRENT ELECTRONICS LIMITED","AMALGAMATED","Public","Company Limited by Shares","130,100,000.00","129,554,500.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","JAIN HOUSE,1ST FLOOR OPP GOENKA AUTOMOBILES, G S ROAD GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"L24232AS1987PLC002803","20-11-1987","JAGADISHWAR PHARMACEUTICAL WORKS LIMITED","ACTIVE","Public","Company Limited by Shares","297,500,000.00","297,001,900.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","205, HARIBOL ROY MARKET, 2ND FLOOR A. T. ROAD, NEAR SARAF BUILDING GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L26942AS1985PLC002429","3-09-1985","NECEM CEMENTS LTD","ACTIVE","Public","Company Limited by Shares","20,000,000.00","16,659,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","HOUSING COLONY ROAD RUKMINI NAGAR, DISPUR GUWAHATI Assam INDIA 781006","Indian Non-Government Company"
"L26953AS1972PLC001381","6-06-1972","ASSAM ROOFING LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","17,543,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","BONDA NARANGI, GUWAHATI, Assam INDIA 781026","Indian Non-Government Company"
"L26956AS1974PLC001605","6-12-1974","PURBANCHAL PRESTRESSED LTD","ACTIVE","Public","Company Limited by Shares","400,100,000.00","399,685,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","1ST FLOOR, ROOM NO 5, H.M. MARKET, T.R. PHOOKAN ROAD, GUWAHATI, Assam INDIA 781001","Indian Non-Government Company"
"L27104AS1985PLC002319","19-03-1985","ELLENBARRIE STEELS LTD","ACTIVE","Public","Company Limited by Shares","7,500,000.00","2,400,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","365, SREEMANTA MARKET ANNEXE, A.T.ROAD, GUWAHATI, Assam INDIA 781001","Indian Non-Government Company"
"L27104AS1985PLC002441","7-10-1985","PURBANCHAL STEEL LTD","ACTIVE","Public","Company Limited by Shares","8,000,000.00","7,498,500.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","Parmeswari Building 4th Floor,Chatribadi Guwahati Assam INDIA 781001","Indian Non-Government Company"
"L27107AS1986PLC002600","24-10-1986","STARLINE ISPAT AND ALLOYS LIMITED","AMALGAMATED","Public","Company Limited by Shares","10,050,000.00","10,000,300.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","M.D. SHAH ROAD, PALTAN BAZAR, GUWAHATI, Assam INDIA 781001","Indian Non-Government Company"
"L27107AS1988PLC002877","22-02-1988","ISPAT SHEETS LTD","ACTIVE","Public","Company Limited by Shares","90,000,000.00","35,000,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","SHREEMANTA MARKET A.T.ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L27107AS1988PLC002906","23-03-1988","VENKATESHWAR VANIJYA INDIA LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","50,050,000.00","14,561,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","MILANPUR REHABARI GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"L27310AS1983PLC007154","14-01-1983","P R HOLDINGS LIMITED","ACTIVE","Public","Company Limited by Shares","2,450,000.00","2,450,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","GIRISH CHANDRA BORDOLOI PATH, BAMUNIMAIDAN, GUWAHATI Assam INDIA 781021","Indian Non-Government Company"
"L27310AS1983PLC007155","16-03-1983","BUCKINGHAM INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","2,450,000.00","2,450,000.00","Assam","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","GIRISH CHANDRA BORDOLOI PATH, BAMUNIMAIDAN, GUWAHATI, Assam INDIA 781021","Indian Non-Government Company"
"L32203AS1983PLC002082","3-09-1983","N.E. ELECTRONICS LTD.","ACTIVE","Public","Company Limited by Shares","501,000,000.00","500,124,600.00","Assam","RoC-Shillong","Manufacturing (Machinery & Equipments)","HOUSE NO. 36, S. C. ROAD BYLANE-3 ATHGAON PUKURIPAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L45203AS1972PLC001393","27-10-1972","ABC INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","54,123,320.00","Assam","RoC-Shillong","Construction","KEDAR ROAD, GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51012AS1951PLC000991","17-08-1951","HIMATSINGKA MOTOR WORKS LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","9,800,000.00","Assam","RoC-Shillong",NA,"A T ROAD GUWAHATI Assam INDIA 781001","Others"
"L51109AS1985PLC002401","23-07-1985","METRO COMMERCIAL COMPANY LTD","ACTIVE","Public","Company Limited by Shares","10,010,000.00","10,000,700.00","Assam","RoC-Shillong","Trading","H.B.ROAD MACHKHOWA GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51109AS1988PLC002916","28-03-1988","KONARK COMMERCIAL LTD","ACTIVE","Public","Company Limited by Shares","5,000,000.00","5,000,000.00","Assam","RoC-Shillong","Trading","H B ROAD MACHKHOWA GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1982PLC007156","31-12-1982","JEEWAN COMMERCIAL LIMITED","ACTIVE","Public","Company Limited by Shares","2,500,000.00","2,490,000.00","Assam","RoC-Shillong","Trading","GIRISH CHANDRA BORDOLOI PATH, BAMUNIMAIDAN GUWAHATI Assam INDIA 781021","Indian Non-Government Company"
"L51909AS1983PLC002083","3-09-1983","DRUZHBA ENGINEERING INDIA LTD","STRIKE OFF","Public","Company Limited by Shares","20,100,000.00","1,474,150.00","Assam","RoC-Shillong","Trading","NEW DHANUKA BUILDING T.R. PHOOKAN ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1983PLC007157","4-03-1983","RUHI INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","2,500,000.00","2,490,000.00","Assam","RoC-Shillong","Trading","GIRISH CHANDRA BORDOLOI PATH, BAMUNIMAIDAN, GUWAHATI, Assam INDIA 781021","Indian Non-Government Company"
"L51909AS1984PLC003222","31-12-1984","BAID COMMERCIAL ENTERPRIVSES LIMITED","ACTIVE","Public","Company Limited by Shares","7,500,000.00","7,375,700.00","Assam","RoC-Shillong","Trading","CLUB ROAD SILCHAR Assam INDIA 788001","Indian Non-Government Company"
"L51909AS1984PLC007078","31-12-1984","SWAGTAM TRADING AND SERVICES LIMITED","ACTIVE","Public","Company Limited by Shares","40,000,000.00","11,905,000.00","Assam","RoC-Shillong","Trading","GIRISH CHANDRA BARDALAI PATH BAMUNIMAIDAN GUWAHATI Assam INDIA 781021","Indian Non-Government Company"
"L51909AS1985PLC002290","24-01-1985","LOGIC INFOTECH LIMITED","ACTIVE","Public","Company Limited by Shares","265,000,000.00","263,950,750.00","Assam","RoC-Shillong","Trading","205, HARIBOL ROY MARKET, 2ND FLOOR A. T. ROAD, NEAR SARAF BUILDING GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1985PLC002322","26-03-1985","SAGAR INDUSTRIES LTD","ACTIVE","Public","Company Limited by Shares","10,000,000.00","2,450,000.00","Assam","RoC-Shillong","Trading","KRISHNA NAGAR CHATRIBARI GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"L51909AS1985PLC002323","26-03-1985","BIJOY HANS LIMITED","ACTIVE","Public","Company Limited by Shares","32,500,000.00","30,000,210.00","Assam","RoC-Shillong","Trading","H.P. BRAHMACHARI ROAD REHABARI GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"L51909AS1985PLC002326","26-03-1985","OCEAN ENTRADE LTD","ACTIVE","Public","Company Limited by Shares","5,000,000.00","4,950,000.00","Assam","RoC-Shillong","Trading","617,SREEMANTA MARKET A.T.ROAD, GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1985PLC002328","26-03-1985","NATURAL PRODUCT BIO TECH LIMITED","ACTIVE","Public","Company Limited by Shares","258,000,000.00","257,733,500.00","Assam","RoC-Shillong","Trading","DOSI BHAWAN G.S. ROAD (BY LANE) PALTAN BAZAR GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"L51909AS1985PLC002329","26-03-1985","KAMAL OVERSEAS LTD","STRIKE OFF","Public","Company Limited by Shares","190,000,000.00","189,750,000.00","Assam","RoC-Shillong","Trading","CHAND MARKET, A T ROAD, GUWAHATI, Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1985PLC002331","26-03-1985","SUDARSHAN ENTRADE LTD","ACTIVE","Public","Company Limited by Shares","2,500,000.00","2,445,070.00","Assam","RoC-Shillong","Trading","UCO BANK BUILDING, HEM BARUAH ROAD, GUWAHATI, Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1985PLC002332","26-03-1985","AMP INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","32,000,000.00","30,950,000.00","Assam","RoC-Shillong","Trading","309, HANUMAN TOWER, S J ROAD ATHGAON GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1985PLC002333","26-03-1985","UNITED IMPEX LTD","ACTIVE","Public","Company Limited by Shares","7,500,000.00","7,350,000.00","Assam","RoC-Shillong","Trading","617, SREEMANTA MARKET, A.T. ROAD GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"L51909AS1985PLC002336","26-03-1985","SUPER IMPEX LIMITED","ACTIVE","Public","Company Limited by Shares","7,500,000.00","4,950,000.00","Assam","RoC-Shillong","Trading","321, SREEMANTA MARKET A T ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1985PLC002338","26-03-1985","PRAGATI IMPEX LIMITED","ACTIVE","Public","Company Limited by Shares","3,500,000.00","2,450,000.00","Assam","RoC-Shillong","Trading","CHAND MARKET A T ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1985PLC002339","26-03-1985","DELTA IMPEX LIMITED","ACTIVE","Public","Company Limited by Shares","3,000,000.00","2,695,000.00","Assam","RoC-Shillong","Trading","CHAND MARKET, A T ROAD KAMRUP GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1985PLC002340","26-03-1985","NARENDRA IMPEX LTD","ACTIVE","Public","Company Limited by Shares","100,000,000.00","100,000,000.00","Assam","RoC-Shillong","Trading","DOSI BHAWAN G.S. ROAD (BY LANE) PALTAN BAZAR GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"L51909AS1985PLC002341","26-03-1985","UNITRADE ASSAM LTD","ACTIVE","Public","Company Limited by Shares","45,000,000.00","44,750,000.00","Assam","RoC-Shillong","Trading","C/O. B. K. BANSAL & COMPANY, SANMATI PLAZA 4TH FLOOR, G. S. ROAD GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"L51909AS1987PLC002694","8-05-1987","NORTH EASTERN INDIA EXPORTERS AND IMPORTERS LTD","STRIKE OFF","Public","Company Limited by Shares","10,100,000.00","10,005,000.00","Assam","RoC-Shillong","Trading","CHARU MARKET S.R.C.B. ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1987PLC002828","15-12-1987","KASHIRAM JAIN AND COMPANY LIMITED","ACTIVE","Public","Company Limited by Shares","11,000,000.00","10,600,000.00","Assam","RoC-Shillong","Trading","Lachit Nagar S. R. B. Road Guwahati Assam INDIA 781007","Indian Non-Government Company"
"L51909AS1988PLC002850","11-01-1988","S.B. INTERNATIONAL LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","3,449,900.00","Assam","RoC-Shillong","Trading","716, SREEMANTA MARKET A T ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1988PLC002853","13-01-1988","AWANTIKA IMPEX LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","10,000,000.00","Assam","RoC-Shillong","Trading","36, VRINDAVAN MARKET SATI JAYMATI ROAD, ATHGAON GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1988PLC002932","5-04-1988","PURBANCHAL TRADE AND INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","32,500,000.00","9,995,000.00","Assam","RoC-Shillong","Trading","LAKHIMI PATH, MANIKANCHAN BYE LANE DEBASHISH RESIDENCY, HOUSE NO. 39, BELTOLA GUWAHATI Assam INDIA 781028","Indian Non-Government Company"
"L51909AS1988PLC002982","11-05-1988","SUNLIGHT REAL ESTATE & DEVELOPERS LIMITED","STRIKE OFF","Public","Company Limited by Shares","8,020,000.00","800,160.00","Assam","RoC-Shillong","Trading","JAIN HOUSE, 1ST FLOOR OPP GOENKA AUTOMOBILES, G S ROAD, DISPUR GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"L51909AS1988PLC003139","8-12-1988","NOVELTY TRADERS LTD","ACTIVE","Public","Company Limited by Shares","90,000,000.00","39,752,370.00","Assam","RoC-Shillong","Trading","205, HARIBOL ROY MARKET, 2ND FLOOR A. T. ROAD, NEAR SARAF BUILDING GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L51909AS1994PLC004184","29-07-1994","S.B. OVERSEAS LIMITED","ACTIVE","Public","Company Limited by Shares","105,000,000.00","103,499,000.00","Assam","RoC-Shillong","Trading","MILANPUR, REHABARI GUWAHATI Assam INDIA 781008","Indian Non-Government Company"
"L51909AS1994PLC004186","29-07-1994","SUN BIOTECHNOLOGY LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","36,006,000.00","Assam","RoC-Shillong","Trading","MILANPUR, REHABARI, GUWAHATI, Assam INDIA 781008","Indian Non-Government Company"
"L65929AS1985PLC002427","26-08-1985","CARBON SPECIALITIES LIMITED","ACTIVE","Public","Company Limited by Shares","55,700,000.00","55,573,000.00","Assam","RoC-Shillong","Finance","DOSI BHAWAN PALTAN BAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L65929AS1986PLC002518","28-04-1986","KAMINI FINANCE AND INVESTMENT COMPANY LTD","ACTIVE","Public","Company Limited by Shares","120,100,000.00","120,016,500.00","Assam","RoC-Shillong","Finance","1ST FLOOR, ROOM NO 5, H M MARKET, T R PHOOKAN ROAD, GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L67120AS1971PLC001358","17-12-1971","WILLIAMSON FINANCIAL SERVICES LIMITED","ACTIVE","Public","Company Limited by Shares","150,000,000.00","83,591,360.00","Assam","RoC-Shillong","Finance","UDAYAN, HOUSE NO.147, 2nd FLOOR GANESHGURI, R.G. BARUAH ROAD GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"L67120AS1982PLC007076","22-11-1982","DECOROUS INVESTMENT AND TRADING COMPANY LIMITED","ACTIVE","Public","Company Limited by Shares","40,000,000.00","34,496,250.00","Assam","RoC-Shillong","Finance","GIRISH CHANDRA BARDALAI PATH BAMUNIMAIDAN GUWAHATI Assam INDIA 781021","Indian Non-Government Company"
"L67120AS1985PLC002404","30-07-1985","DIRC INVESTMENTS LTD.","DISSOLVED","Public","Company Limited by Shares","20,100,000.00","19,900,400.00","Assam","RoC-Shillong","Finance","302 FRUTOS TRADECENTRE SRCB ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L70101AS1954PLC001039","12-04-1954","TINSUKIA DEVELOPMENT CORPORATION LTD","ACTIVE","Public","Company Limited by Shares","10,000,000.00","2,127,500.00","Assam","RoC-Shillong","Real Estate and Renting","A T ROAD TINSUKIA Assam INDIA 786125","Indian Non-Government Company"
"L70101AS1984PLC002227","17-09-1984","ELLENBARRIE PROPERTIES LTD","ACTIVE","Public","Company Limited by Shares","2,500,000.00","2,400,000.00","Assam","RoC-Shillong","Real Estate and Renting","365 SREEMANTA MARKET ANNEXE, A T ROAD, GUWAHATI, Assam INDIA 781001","Indian Non-Government Company"
"L70101AS1984PLC007077","4-08-1984","DUNCAN MACNEILL CONSTRUCTION AND DEVELOPERS LIMITED","ACTIVE","Public","Company Limited by Shares","15,000,000.00","4,610,000.00","Assam","RoC-Shillong","Real Estate and Renting","GIRISH CHANDRA BARDALAI PATH, BAMUNIMAIDAN, GUWAHATI Assam INDIA 781021","Indian Non-Government Company"
"L70101AS1985PLC002295","31-01-1985","ELLENBARRIE CONSTRUCTIONS LTD","ACTIVE","Public","Company Limited by Shares","2,500,000.00","2,400,000.00","Assam","RoC-Shillong","Real Estate and Renting","365,SREEMANTA MARKET ANNEXE, A T ROAD, GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L70101AS1986PLC002563","18-07-1986","SKY SCRAPER APARTMENTS LIMITED","AMALGAMATED","Public","Company Limited by Shares","80,200,000.00","80,002,400.00","Assam","RoC-Shillong","Real Estate and Renting","JAIN HOUSE, 1ST FLOOR, OPP.GOENKA AUTOMOBILES G S ROAD , DISPUR GUWAHATI Assam INDIA 781005","Indian Non-Government Company"
"L70101AS1987PLC002636","5-01-1987","J.K. BUILDERS AND PROPERTY DEVELOPERS LIMITED","ACTIVE","Public","Company Limited by Shares","15,100,000.00","10,003,000.00","Assam","RoC-Shillong","Real Estate and Renting","ROOM NO-9, RAM KUMAR PLAZA CHATRIBARI ROAD GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L70101AS1987PLC002748","24-07-1987","SOM CONSTRUCTION AND DEVELOPERS LIMITED","ACTIVE","Public","Company Limited by Shares","75,000,000.00","74,707,800.00","Assam","RoC-Shillong","Real Estate and Renting","DOSI BHAWAN PALTAN BAZAR GUWAHATI Assam INDIA 781001","Indian Non-Government Company"
"L70109AS1947PLC009386","8-08-1947","ASSAMBROOK LIMITED","ACTIVE","Public","Company Limited by Shares","185,000,000.00","174,612,420.00","Assam","RoC-Shillong","Real Estate and Renting","TINKHARIA TEA ESTATE DHEKIAJULI Assam INDIA 784110","Indian Non-Government Company"
