"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"L00000CH1983PLC031318","16-02-1983","SAB INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","151,883,720.00","Chandigarh","RoC-Chandigarh",NA,"S.C.O. 49-50, SECTOR - 26, MADHYA MARG CHANDIGRH Chandigarh INDIA 160019","Indian Non-Government Company"
"L00000CH1990PLC010573","20-07-1990","LAKSHMI ENERGY AND FOODS LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","132,980,000.00","Chandigarh","RoC-Chandigarh",NA,"SCO 18 19 1ST FLOORSECTOR 9 D CHANDIGARH U T Chandigarh INDIA 160017","Indian Non-Government Company"
"L00000CH1994PLC015150","11-10-1994","KOHINOOR BROADCASTING CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","1,160,000,000.00","1,102,057,000.00","Chandigarh","RoC-Chandigarh",NA,"SCO 87, 2nd Floor, Sector 46-C Chandigarh Chandigarh INDIA 160047","Indian Non-Government Company"
"L01122CH1995PLC015789","13-02-1995","SEQUOIA FORESTS LTD","UNDER LIQUIDATION","Public","Company Limited by Shares","100,000.00","7,000.00","Chandigarh","RoC-Chandigarh","Agriculture and Allied Activities","SCO 815MANIMAJRA CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"L01222CH1996PLC010845","31-03-1996","SHUBH POULTRIES LTD","ACTIVE","Public","Company Limited by Shares","40,000,000.00","34,176,050.00","Chandigarh","RoC-Chandigarh","Agriculture and Allied Activities","SCO 23-24-25, IInd Floor, Sector 34-A Chandigarh Chandigarh INDIA 160022","Indian Non-Government Company"
"L15134CH1998PLC021565","6-07-1998","SWARN BHARAT IMPEX LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00","8,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Food stuffs)","543,Sector 16-D CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"L15209CH1992PLC011926","16-01-1992","HERMAN MILKFOODS LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","98,622,200.00","Chandigarh","RoC-Chandigarh","Manufacturing (Food stuffs)","SCO 834, IST FLOOR CHAMBER I, NAC MANIMAJRA CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"L15322CH1991PLC011537","30-07-1991","RANA SUGARS LIMITED","ACTIVE","Public","Company Limited by Shares","2,200,000,000.00","1,946,612,440.00","Chandigarh","RoC-Chandigarh","Manufacturing (Food stuffs)","SCO 49 50SECTOR 8 C MADHYA MARG CHANDIGARH Chandigarh INDIA 160009","Indian Non-Government Company"
"L17115CH1990PLC010566","19-07-1990","WINSOME YARNS LTD","ACTIVE","Public","Company Limited by Shares","850,000,000.00","707,072,290.00","Chandigarh","RoC-Chandigarh","Manufacturing (Textiles)","SCO 191 192SECTOR 34 A CHANDIGARH U T Chandigarh INDIA 160022","Indian Non-Government Company"
"L17115CH1992PLC012799","4-12-1992","TOOR SPINNERS LIMITED","DORMANT","Public","Company Limited by Shares","40,000,000.00","35,500,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Textiles)","H NO 86SECTOR 16 A CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"L17117CH1985PLC023819","19-02-1985","ANUBHAV INDUSTRIAL RESOURCES LIMITED","ACTIVE","Public","Company Limited by Shares","60,000,000.00","50,790,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Textiles)","SCO 2 MADHYA MARGSECTOR 26 CHANDIGARH CHANDIGARH Chandigarh INDIA 160019","Indian Non-Government Company"
"L17301CH1987PLC007627","26-08-1987","CAREWELL HYGIENE PRODUCTS LIMITED","DORMANT","Public","Company Limited by Shares","35,000,000.00","30,000,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Textiles)","HOTEL SUNBEAM SECTOR 22-B CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"L18101CH1994PLC015413","5-12-1994","GLOBAL KNITFAB LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","52,325,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Textiles)","S C O 333 334SECTOR 35 B CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"L19129CH1993PLC013513","9-07-1993","DOMINO LEATHERS LIMITED","UNDER LIQUIDATION","Public","Company Limited by Shares","120,000,000.00","98,300,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Leather & products thereof)","SCO 158-159 FOURTH FLOOR,SECTOR 34-A,CHANDIGARH. Chandigarh INDIA","Indian Non-Government Company"
"L20211CH1991PLC011732","28-10-1991","STYLAM INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","80,500,000.00","73,162,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Wood Products)","SCO 14SECTOR 7 C MADHYA MARG CHANDIGARH UT Chandigarh INDIA 160019","Indian Non-Government Company"
"L21012CH1988PLC008605","10-08-1988","RANA MOHENDRA PAPERS LIMITED","DORMANT","Public","Company Limited by Shares","85,000,000.00","6,670,700.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 6,SECTOR 17-E CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"L21012CH1990PLC010869","5-12-1990","GEETANJALI CREDIT AND CAPITAL LIMITED","ACTIVE","Public","Company Limited by Shares","35,000,000.00","31,192,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","SCO 23-24-25, IInd Floor Sector 34-A, Chandigarh Chandigarh Chandigarh INDIA 160022","Indian Non-Government Company"
"L24119CH1975PLC003607","1-12-1975","PUNJAB ALKALIES AND CHEMICALS LTD","ACTIVE","Public","Company Limited by Shares","400,000,000.00","204,996,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","S C O 125-127SECTOR 17 B CHANDIGARH U T Chandigarh INDIA 160017","Indian Non-Government Company"
"L24219CH1976PLC003627","17-02-1976","PUNJAB NATIONAL FERTILIZERS AND CHEMICALS LTD","UNDER LIQUIDATION","Public","Company Limited by Shares","80,000,000.00","7,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","UDYOG BHAWAN 18 HIMALAYAMARG SECTOR 17 CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"L24230CH1986PLC006897","6-06-1986","IND SWIFT LIMITED","ACTIVE","Public","Company Limited by Shares","400,000,000.00","242,693,882.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","781INDUSTRIAL AREA PHASE II CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"L24231CH1975PLC003603","19-11-1975","PUNJAB CHEMICALS AND CROP PROTECTION LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","122,621,850.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","PUNJAB CHEMICALS AND CROP PROTECTION LIMITED SCO NO- 183 1ST FLOOR SECTOR-26 CHANDIGARH Chandigarh INDIA 160019","Indian Non-Government Company"
"L24231CH1996PLC017755","22-02-1996","PARABOLIC DRUGS LIMITED","ACTIVE","Public","Company Limited by Shares","720,000,000.00","618,920,140.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","SCO 99 100SECTOR 17 B CHANDIGARH CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"L24232CH1989PLC009705","15-09-1989","VENUS REMEDIES LIMITED","ACTIVE","Public","Company Limited by Shares","150,000,000.00","114,419,880.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","SCO 857, 2nd FLOOR, C. No. 10 NAC MANIMAJRA CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"L24232CH1994PLC014434","8-04-1994","ASTER DRUGS AND PHARMACEUTICALS LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","46,661,400.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","HOUSE NO. 1086, PROGRESSIVE SOCIETY SECTOR 50 - B CHANDIGARH Chandigarh INDIA 160047","Indian Non-Government Company"
"L24232CH1995PLC015553","4-01-1995","IND SWIFT LABORATORIES LIMITED","ACTIVE","Public","Company Limited by Shares","600,000,000.00","409,631,950.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","SCO 850, SHIVALIK ENCLAVE, NAC, MANIMAJRA CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"L24299CH1981PLC004556","23-05-1981","ORGANIC CHEMIOILS LTD","UNDER LIQUIDATION","Public","Company Limited by Shares","100,000,000.00","73,455,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","SCO 28 SECTOR 20-D CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"L26101CH1985PLC006423","23-08-1985","KARTAR GLASS WORKS LMITED","UNDER LIQUIDATION","Public","Company Limited by Shares","100,000,000.00","28,478,070.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","SCO 29SECTOR 20D CHANDIGARH UT Chandigarh INDIA 160020","Indian Non-Government Company"
"L26959CH1991PLC011358","15-05-1991","SUKHCHAIN CEMENTS LIMITED","DORMANT","Public","Company Limited by Shares","52,500,000.00","41,647,420.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","SCF 266 NAC MANIMAJRA CHANDIGARH CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"L27106CH1991PLC011536","29-07-1991","J T L INFRA LIMITED","ACTIVE","Public","Company Limited by Shares","125,000,000.00","100,074,300.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","SCF 18 19FIRST FLOOR SECTOR 28 C CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"L27106CH1992PLC012433","1-07-1992","CENTURY SHEET METALS (INDIA) LIMITED","DORMANT","Public","Company Limited by Shares","1,000,000.00","700","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","6TH FLOOR UDYOG BHAVAN SECTOR-17 CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"L28910CH1981PLC004522","6-05-1981","SAMRAT FORGINGS LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","50,000,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Metals & Chemicals, and products thereof)","# 406, FIRST FLOOR SECTOR 15-A CHANDIGARH Chandigarh INDIA 160015","Indian Non-Government Company"
"L29211CH1992PLC012321","29-05-1992","AGRO DUTCH INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","1,100,000,000.00","940,061,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Machinery & Equipments)","SCO 30, 1st Floor SECTOR 33 D CHANDIGARH Chandigarh INDIA 160020","Indian Non-Government Company"
"L31300CH1983PLC005385","11-04-1983","TELEPHONE CABLES LIMITED","ACTIVE","Public","Company Limited by Shares","125,000,000.00","98,900,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Machinery & Equipments)","SCO 68 70SECTOR 17 C CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"L34300CH1995PLC016253","19-04-1995","RANBRO BRAKES INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","115,000,000.00","110,110,000.00","Chandigarh","RoC-Chandigarh","Manufacturing (Machinery & Equipments)","SCO-116-117,SECTOR 8-C CHANDIGARH U T Chandigarh INDIA 160018","Indian Non-Government Company"
"L50101CH1989PLC009500","6-07-1989","HIRA AUTOMOBILES LIMITED","ACTIVE","Public","Company Limited by Shares","60,000,000.00","27,534,400.00","Chandigarh","RoC-Chandigarh","Trading","KOTHI NO. 20 SECTOR 8A CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"L51431CH1984PLC023818","16-04-1984","BRONZE TRADING LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","50,000,000.00","Chandigarh","RoC-Chandigarh","Trading","SCO 2 MADHYA MARG SECTOR 26 CHANDIGARH Chandigarh INDIA 160019","Indian Non-Government Company"
"L51909CH1994PLC015435","12-12-1994","AVI EXPORT (INDIA) LTD","UNDER LIQUIDATION","Public","Company Limited by Shares","5,100,000.00","700","Chandigarh","RoC-Chandigarh","Trading","SCO 493-94 SECTOR 35-C UT CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"L55101CH1980PLC004249","25-08-1980","JAMES HOTELS LIMITED","ACTIVE","Public","Company Limited by Shares","140,000,000.00","80,005,000.00","Chandigarh","RoC-Chandigarh","Trading","BLOCK NO 10SECTOR 17 A CHANDIGARH U T Chandigarh INDIA 160017","Indian Non-Government Company"
"L64203CH1975PLC003571","26-06-1975","PUNJAB WIRELESS SYSTEMS LIMITED","UNDER LIQUIDATION","Public","Company Limited by Shares","350,000,000.00","9,240,000.00","Chandigarh","RoC-Chandigarh","Transport, storage and Communications","8/53, PHASE VI SAS NAGAR,MOHALI, Chandigarh INDIA","Indian Non-Government Company"
"L65110CH1994PLC014639","27-05-1994","BANK OF PUNJAB LIMITED","AMALGAMATED","Public","Company Limited by Shares","2,000,000,000.00","1,050,000,000.00","Chandigarh","RoC-Chandigarh","Finance","SCO 46 47BANK OF PUNJAB SQUARE SECTOR 9 D CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"L65910CH1981PLC004731","25-11-1981","STEEL STRIPS INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","10,100,000.00","Chandigarh","RoC-Chandigarh","Finance","SCO 49 50SECTOR 26 CHANDIGARH U T Chandigarh INDIA 160019","Indian Non-Government Company"
"L65910CH1984PLC021285","3-08-1984","MARBLE FINVEST LIMITED","ACTIVE","Public","Company Limited by Shares","30,000,000.00","27,990,000.00","Chandigarh","RoC-Chandigarh","Finance","3 INDUSTRIAL AREAPHASE I CHANDIGARH U T Chandigarh INDIA 160002","Indian Non-Government Company"
"L65910CH1985PLC023820","14-10-1985","KESHORAM LEASING LIMITED","ACTIVE","Public","Company Limited by Shares","5,000,000.00","4,832,750.00","Chandigarh","RoC-Chandigarh","Finance","SCO 2 MADHYA MARG SECTOR 26 CHANDIGARH U T Chandigarh INDIA 160019","Indian Non-Government Company"
"L65910CH1987PLC033652","9-02-1987","ESCORTS FINANCE LIMITED","ACTIVE","Public","Company Limited by Shares","500,000,000.00","496,725,000.00","Chandigarh","RoC-Chandigarh","Finance","SCO - 198-200, Second Floor Sector - 34A Chandigarh Chandigarh INDIA 160022","Indian Non-Government Company"
"L65920CH1993PLC033112","20-07-1993","NEELKANTH TECHNOLOGIES LIMITED","ACTIVE","Public","Company Limited by Shares","40,000,000.00","36,175,000.00","Chandigarh","RoC-Chandigarh","Finance","PLOT NO. 194-195, 3RD FLOOR, INDUSTRIAL AREA, PHASE II, RAM DARBAR, CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"L65921CH1982PLC004980","31-05-1982","SHREE GANESH INVESTMENTS AND INDUSTRIES LTD","ACTIVE","Public","Company Limited by Shares","7,500,000.00","4,916,500.00","Chandigarh","RoC-Chandigarh","Finance","NO 98 99SUB CITY CENTRE SECTOR 34 CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"L65921CH1982PLC005050","16-07-1982","TIMES FINVEST & COMMERCE LIMITED","ACTIVE","Public","Company Limited by Shares","7,500,000.00","7,434,000.00","Chandigarh","RoC-Chandigarh","Finance","SCO 98 99SUB CITY CENTRE SECTOR 34 CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"L65921CH1984PLC005920","23-08-1984","THAPAR FINANCE LIMITED","ACTIVE","Public","Company Limited by Shares","30,000,000.00","30,000,000.00","Chandigarh","RoC-Chandigarh","Finance","68-69 SCO-8 C MADYA MARG CHANDIGARH Chandigarh INDIA 167002","Indian Non-Government Company"
"L65921CH1992PLC012539","18-08-1992","BTJ LEASING AND INVESTMENTS LIMITED","ACTIVE","Public","Company Limited by Shares","33,000,000.00","30,100,000.00","Chandigarh","RoC-Chandigarh","Finance","699SECTOR 8 B CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"L65921CH1994PLC015081","17-10-1994","TIRUPATI ALUMINIUM LIMITED","ACTIVE","Public","Company Limited by Shares","35,000,000.00","30,023,000.00","Chandigarh","RoC-Chandigarh","Finance","44/1, PIPLIWALA, TOWN MANI MAJRA CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"L67120CH1989PLC009085","16-02-1989","EXEL CAPITAL SERVICES LIMITED","ACTIVE","Public","Company Limited by Shares","34,000,000.00","32,624,000.00","Chandigarh","RoC-Chandigarh","Finance","# 1639NEAR FORT GATE MANIMAJRA CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"L72200CH1990PLC010436","4-06-1990","EIDER INFOTECH LIMITED","ACTIVE","Public","Company Limited by Shares","220,000,000.00","199,900,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO-914NAC MANIMAJRA CHANDIGARH u t Chandigarh INDIA 160101","Indian Non-Government Company"
"L72200CH1992PLC011996","5-02-1992","MEGRI SOFT LIMITED","ACTIVE","Public","Company Limited by Shares","33,000,000.00","31,407,000.00","Chandigarh","RoC-Chandigarh","Business Services","SCO 80 FIRST FLOOR BACK SIDESECTOR 47 CHANDIGARH Chandigarh INDIA 160047","Indian Non-Government Company"
"L74999CH1993PLC013306","7-05-1993","SURYA FUN CITY LTD","ACTIVE","Public","Company Limited by Shares","70,000,000.00","53,700,455.00","Chandigarh","RoC-Chandigarh","Business Services","S.C.O. 1086-87, Sector-22-B, CHANDIGARH U T Chandigarh INDIA 160022","Indian Non-Government Company"
"L92100CH1992PLC012254","7-05-1992","CDI INTERNATIONAL LIMITED","ACTIVE","Public","Company Limited by Shares","150,000,000.00","127,500,000.00","Chandigarh","RoC-Chandigarh","Community, personal & Social Services","SCO 856CHANDIGARH KALKA ROAD NAC MANIMAJRA CHANDIGARH Chandigarh INDIA 160101","Indian Non-Government Company"
"U00000CH1982SGC004963","1-05-1982","HARYANA STATE ELECTRONICS DEVELOPMENT CORPORATION LIMITED","ACTIVE","Private","Company Limited by Shares","100,000,000.00","98,876,000.00","Chandigarh","RoC-Chandigarh",NA,"SCO 111 113SECTOR 17 B CHANDIGARH U T Chandigarh INDIA 160017","State Government Company"
"U00000CH1983PTC005355","22-03-1983","GREWAL INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","6,000.00","Chandigarh","RoC-Chandigarh",NA,"H.NO 103SECTOR 28 A CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U00000CH1983PTC005383","8-04-1983","JANDORIA BRICK KLIN INDUSTRY PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","15,000.00","Chandigarh","RoC-Chandigarh",NA,"3212SECTOR 35 D CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U00000CH1983PTC005669","16-12-1983","US INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","40,000.00","Chandigarh","RoC-Chandigarh",NA,"2093SECTOR, 15 C CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U00000CH1985PTC031662","29-01-1985","I C L STEELS (HARYANA) PRIVATE LTD","CONVERTED TO LLP AND DISSOLVED","Private","Company Limited by Shares","500,000.00","500,000.00","Chandigarh","RoC-Chandigarh",NA,"H.NO. 36, SECTOR 5 CHANDIGARH Chandigarh INDIA 160009","Indian Non-Government Company"
"U00000CH1990PLC010011","12-01-1990","JAGAN INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","9,937,000.00","Chandigarh","RoC-Chandigarh",NA,"SCO 18-19 SECTOR 28C CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"U00000CH1992PLC012421","29-06-1992","SHIVAKA INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","75,000,000.00","56,204,000.00","Chandigarh","RoC-Chandigarh",NA,"5947 Modern Mousina complex Manimajra U T Chandigarh INDIA 160101","Indian Non-Government Company"
"U00000CH1994PLC015287","11-11-1994","CAN INDUSTRIES LIMITED","STRIKE OFF","Public","Company Limited by Shares","10,000,000.00","700","Chandigarh","RoC-Chandigarh",NA,"67- Sector- 18-A, CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U00000CH1994PTC014435","8-04-1994","PUSHP INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","7,000,400.00","Chandigarh","RoC-Chandigarh",NA,"2550,SECTOR 37-C CHANDIGARH UT Chandigarh INDIA 160036","Indian Non-Government Company"
"U00000CH1994PTC014495","27-04-1994","BINDRA AGRO INDUSTRIES CORPORATION PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","50,000,000.00","4,765,070.00","Chandigarh","RoC-Chandigarh",NA,"SCO 62 63FIRST FLOOR SECTOR 34 A CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"U00000CH1994PTC014717","16-06-1994","NOVA INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","6,884,300.00","Chandigarh","RoC-Chandigarh",NA,"109 INDUSTRIAL AREAPHASE I CHANDIGARH U T Chandigarh INDIA","Indian Non-Government Company"
"U00000CH1998PLC021732","31-08-1998","LEELA INDUSTRIES LIMITED","DORMANT","Public","Company Limited by Shares","10,000,000.00","700","Chandigarh","RoC-Chandigarh",NA,"SCO 23 SECTOR 9 DMADHYA MARG CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U00000CH1999PLC022357","17-03-1999","ORIENTAL INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","8,160,350.00","Chandigarh","RoC-Chandigarh",NA,"SCO 87 SECTOR 46- C CHANDIGARH UT Chandigarh INDIA 160047","Indian Non-Government Company"
"U00000CH1999PTC022692","16-06-1999","KARAM INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","6,427,000.00","Chandigarh","RoC-Chandigarh",NA,"H.NO. 1163, SECTOR 8 CHANDIGARH Chandigarh INDIA 160008","Indian Non-Government Company"
"U00000CH2002PTC025407","10-09-2002","CALIBRE REHABS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","12,500,000.00","12,500,000.00","Chandigarh","RoC-Chandigarh",NA,"SCO 30 SECTOR 33-D CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"U00000CH2003PLC025737","24-01-2003","GANESHAY OVERSEAS INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","40,000,000.00","21,135,200.00","Chandigarh","RoC-Chandigarh",NA,"SCO 18-191ST FLOOR SECTOR 9-D CHANDIGARH Chandigarh INDIA 160017","Indian Non-Government Company"
"U00000CH2003PLC026086","6-06-2003","FARMERS HONEY BEE INDIA PRODUCER COMPANY LIMITED","DORMANT","Public","Company Limited by Shares","500,000.00","500,000.00","Chandigarh","RoC-Chandigarh",NA,"SCO 64-65IST FLOOR SECTOR 17A CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"U00000CH2003PLC026524","12-11-2003","TRIDENT GROUP LIMITED","ACTIVE","Public","Company Limited by Shares","900,000,000.00","845,011,340.00","Chandigarh","RoC-Chandigarh",NA,"SCO 20-21 Sector 9-D, Madhya Marg Chandigarh Chandigarh INDIA 160009","Indian Non-Government Company"
"U00000CH2003PLC026562","25-11-2003","DLF INFO CITY DEVELOPERS CHANDIGARH LIMITED","ACTIVE","Public","Company Limited by Shares","400,000,000.00","400,000,000.00","Chandigarh","RoC-Chandigarh",NA,"SITE NOS 22 & 23CHANDIGARH TECHNOLOGY PARK CHANDIGARH UT Chandigarh INDIA","Indian Non-Government Company"
"U00000CH2003PTC026300","21-08-2003","ROYAL GREEN HOTELS AND ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","2,155,000.00","Chandigarh","RoC-Chandigarh",NA,"# 1464 SECTOR 43 BGROUND FLOOR CHANDIGARH u t Chandigarh INDIA","Indian Non-Government Company"
"U00000CH2003PTC026400","25-09-2003","KDS CORPORATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000,000.00","32,500,000.00","Chandigarh","RoC-Chandigarh",NA,"SCO 12-13 SECTOR 9-D CHANDIGARH Chandigarh INDIA 160009","Indian Non-Government Company"
"U00000CH2003PTC026523","12-11-2003","JCBL INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","30,000,000.00","Chandigarh","RoC-Chandigarh",NA,"PLOT NO 75INDUSTRIAL AREA PHASE 1 CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"U00000CH2003PTC026540","17-11-2003","SALUJA MOTORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","7,240,000.00","Chandigarh","RoC-Chandigarh",NA,"# 140INDUSTRIAL AREA PHASE II CHANDIGARH Chandigarh INDIA","Indian Non-Government Company"
"U00000CH2004PLC026961","25-03-2004","SWARNA INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","19,704,500.00","Chandigarh","RoC-Chandigarh",NA,"SCF: 89, First Floor, Grain Market, Sector-26, Chandigarh Chandigarh INDIA 160019","Indian Non-Government Company"
"U00000CH2004PLC027625","8-11-2004","SPRAY ENGINEERING DEVICES LIMITED","ACTIVE","Public","Company Limited by Shares","240,500,000.00","225,867,810.00","Chandigarh","RoC-Chandigarh",NA,"PLOT NO 25INDUSTRIAL AREA PHASE II CHANDIGARH UT Chandigarh INDIA 160002","Indian Non-Government Company"
"U00000CH2004PLC032585","30-11-2004","GIANT SECURITIES LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","10,000,000.00","Chandigarh","RoC-Chandigarh",NA,"H.No 5164, Modern Housing Complex, Manimajra, Chandigarh Chandigarh INDIA 160101","Indian Non-Government Company"
"U00000CH2004PTC026792","6-02-2004","AARTI IRON & POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","122,500,000.00","121,550,000.00","Chandigarh","RoC-Chandigarh",NA,"PLOT NO.3 INDUSTRIAL AREA PHASE I CHANDIGARH Chandigarh INDIA 160002","Indian Non-Government Company"
"U00000CH2005PLC027946","8-02-2005","SME BUSINESS SERVICES LIMITED","ACTIVE","Public","Company Limited by Shares","29,000,000.00","26,136,360.00","Chandigarh","RoC-Chandigarh",NA,"UDYOG BHAWANFIFTH FLOOR SECTOR 17 CHANDIGARH UT Chandigarh INDIA 160017","Indian Non-Government Company"
"U00000CH2005PLC028680","15-07-2005","SADASHIV ENTERPRISES LIMITED","DORMANT","Public","Company Limited by Shares","10,000,000.00","1,000,000.00","Chandigarh","RoC-Chandigarh",NA,"# 340, SECTOR 9CHANDIGARH PUNJAB u t Chandigarh INDIA","Indian Non-Government Company"
"U00000CH2005SGC028644","8-07-2005","PUNJAB AGRO POWER CORPORATION LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","500,700.00","Chandigarh","RoC-Chandigarh",NA,"PLOT NO.2-A SECTOR 28-A CHANDIGARH Chandigarh INDIA 160002","State Government Company"
