"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"L27310ML2011PLC008564","10-03-2011","STAR FERRO AND CEMENT LIMITED","ACTIVE","Public","Company Limited by Shares","230,000,000.00","222,172,990.00","Meghalaya","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","Vill.: Lumshnong, PO: Khaliehriat Lumshnong Meghalaya INDIA 793210","Indian Non-Government Company"
"L51909ML1993PLC003931","15-06-1993","EASTERN MINING AND ALLIED INDUSTRIES LIMITED.","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","250,000,000.00","244,502,000.00","Meghalaya","RoC-Shillong","Trading","AGYA COTTAGE LOWER LACHUMIERE SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"L55101ML1985PLC002457","29-11-1985","INDRAPRASTHA HOLDINGS LTD.","STRIKE OFF","Public","Company Limited by Shares","20,000,000.00","19,001,900.00","Meghalaya","RoC-Shillong","Trading","AUCKLAND ROAD, OPP. P&T QUARTER DIST. EAST KHASI HILLS SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U01111ML1989PTC003336","28-08-1989","MEGHA FARMS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","29 A CANTONMENTSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793002","Indian Non-Government Company"
"U01116ML1989PTC003203","28-02-1989","PIONEER RUBBER ESTATES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","15,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","POLICE BAZAR SHILLONG SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U01116ML1995PTC004535","11-08-1995","MEGHALAYA RUBBER PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","5,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","KHARKUTTAEAST GARO HILLS MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U01116ML2003PTC007139","20-06-2003","ALKANANDA PLANTATIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","10TH MILESMAWSMAI VILLAGE RAID MARWET MYLLIEM SYIEMSHIP MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U01116ML2009FTC008357","31-03-2009","WORLDVIEW IMPACT (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,106,600.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","JAIAW CHAPEL ROAD SHILLONG Meghalaya INDIA 793002","Subsidiary of Foreign Company"
"U01117ML1974PLC001595","5-11-1974","MEGHALAYA PHYTOCHEMICALS LIMITED.","STRIKE OFF","Public","Company Limited by Shares","10,000,000.00","9,000,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","BARAPANI, DIST. EAST KHASI HILLS Meghalaya INDIA 793103","Indian Non-Government Company"
"U01117ML2008PTC008305","4-02-2008","JRT PLANTATTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","C/O KIDS CARE, UPPER NEW COLONY LAITUMKHRAH SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U01119ML2006PLC008165","29-05-2006","IKF GREEN FUEL LIMITED","ACTIVE","Public","Company Limited by Shares","500,000,000.00","309,736,960.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","GREEN VIEW BUILDING, FLAT NO.3, THIRD FLOOR, LABAN SHILLONG Meghalaya INDIA 793004","Indian Non-Government Company"
"U01119ML2012PTC008502","24-05-2012","POTENTIAL AGRI VENTURES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","19 UMBUDA (MYLLIEM SYIEMSHIP) RI BHOI SHILLONG Meghalaya INDIA 793102","Indian Non-Government Company"
"U01122ML1996PTC004843","4-09-1996","MEGHALAYA AGRO FOODS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","4,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","UPPER CHANDMARIWEST GARO HILLS DIST TURA MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U01122ML2007PTC008245","12-01-2007","CREATIVE FARMS AND RESOURCES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Meghalaya","RoC-Shillong","Agriculture and Allied Activities","C/O Symon Cottage LOWER POKHSEH SHILLONG Meghalaya INDIA 793006","Indian Non-Government Company"
"U01122ML2007PTC008247","14-03-2007","COINONYA FARMS PRODUCER COMPANY LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","20,500,000.00","13,604,100.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","C/O DOSSIER LODGE LOWER LACHUMIERE SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U01122ML2015PTC008581","2-02-2015","MARAK AGRO-HORTI PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","VILLAGE:-NANGWALBIBRA P.O:-NANGWALBIBRA NANGWALBIBRA Meghalaya INDIA 794102","Indian Non-Government Company"
"U01132ML1955PTC001071","20-12-1955","SYEDBARI TEA CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","350,000.00","350,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","Bait-no-Saad Shillong Meghalaya INDIA 793003","Indian Non-Government Company"
"U01132ML1991PLC003574","18-07-1991","NORTH EAST INDIA PLANTATIONS AND INDUSTRIES LIMITED","DORMANT","Public","Company Limited by Shares","10,000,000.00","5,600,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","VANSTAND, NONGTHYMMAI, SHILLONG Meghalaya INDIA","Indian Non-Government Company"
"U01132ML1995PTC004489","28-06-1995","UMTAR MEGHALAYA PLANTATION INDIA PVT LTD.","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,964,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","MAWNGAP P O MARBISUMAWPHLANG DIST EAST KHASI HILLS MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U01132ML1999PTC005829","27-07-1999","ASHIMA PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","3,540,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","6 COUNCIL BUILDINGTURA BAZAR WEST GARO HILLS MEGHALAYA TURA Meghalaya INDIA 794001","Indian Non-Government Company"
"U01132ML2001PTC006487","10-04-2001","MEGHALAYA BUSHES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","USUMKHOLGRAWILLIAMNAGAR EAST GARO HILLS MEGHALAYA Meghalaya INDIA 794111","Indian Non-Government Company"
"U01132ML2006PTC008241","27-12-2006","BLOOMED AGRO PLANTATION PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","2,000,000.00","1,000,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","MAWSMAI 11TH MILE G. S. ROAD BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U01132ML2014PTC008574","19-08-2014","ARENGH TEA INDUSTRY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","ARENG TEA FACTORY, RONGRAM, WEST GARO HILLS TURA Meghalaya INDIA 794001","Indian Non-Government Company"
"U01134ML1918PLC000214","7-06-1918","UNITED FRUIT CO LTD","ACTIVE","Public","Company Limited by Shares","1,225,000.00","1,225,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","NONGMALI SHILLONG Meghalaya INDIA 793008","Indian Non-Government Company"
"U01135ML1989PTC003357","17-10-1989","MEGHALAYA SPICE AND AGRO EXTRACTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","2,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","PAYAL COTTAGE NONGRIM HILLSSHILLONG MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U01135ML1998PTC005298","12-01-1998","NORTH EAST SPICES TRADERS INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","MOOKERJEE MOTOR COMPLEXKEATING ROAD SHILLONG MEGHALAYA Meghalaya INDIA 793001","Indian Non-Government Company"
"U01200ML2011PTC008451","10-01-2011","KHASI-JAINTIA LIVESTOCK PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","MAWLAI MAWIONG RIM P.O MAWIONG, UMJAPUNG SHILLONG Meghalaya INDIA 793016","Indian Non-Government Company"
"U01221ML1996PTC004860","18-09-1996","PREMIER PIG BREEDING FARM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","JAIAW LANGSNINGEAST KHASI HILLS SHILLONG MEGHALAYA Meghalaya INDIA 793001","Indian Non-Government Company"
"U01400ML2009NPL008359","27-05-2009","LIVELIHOOD IMPROVEMENT FINANCE COMPANY OF MEGHALAYA","ACTIVE","Public","Company Limited by Shares","160,000,000.00","20,000,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","LOWER CLEVE COLONY NEAR DIRECTORATE OF AGRICULTURE COMPLEX SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U01400ML2013PLC008554","12-09-2013","FARMVILLE AGROVET LIMITED","ACTIVE","Public","Company Limited by Shares","5,000,000.00","2,700,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","SNOWDROPS LACHUMIERE HILL SHILONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U01403ML2009PTC008385","15-10-2009","RIBHOI FARMING AND FOOD PRODUCTS INDIA PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","380,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","PAHAMSYIEM, MARNGAR, NONGPOH Meghalaya INDIA 793102","Indian Non-Government Company"
"U01403ML2010PTC008441","20-11-2010","MEGHALAYA AGROVET PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000,000.00","71,300,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","30, LACHUMIERE SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U01403ML2011PLC008455","2-02-2011","MEGHA SHINE AGRO COMPANY LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","VILL. DEOSALI P.O. TIKRILLA TURA Meghalaya INDIA 794109","Indian Non-Government Company"
"U01403ML2011PLC008459","4-03-2011","MEGHALAYA INTENSIVE PLANTATIONS AND BAMBOOS (INDIA) LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","50,000,000.00","700,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","SILBON LYNDDOH UMLUR, MAIRANG ROAD., P.O. UMRIT RIBHOI Meghalaya INDIA 793102","Indian Non-Government Company"
"U01403ML2011PTC008476","8-06-2011","VICTORYPLUS (INDIA) PRODUCER COMPANY LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","20,000,000.00","1,000,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","SILBON LYNDDOH UMLUR, MAIRANG ROAD, P.O. UMRIT RIBHOI Meghalaya INDIA 793102","Indian Non-Government Company"
"U01403ML2012PTC008500","21-05-2012","MANNAH PLANTATION PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,500,000.00","200,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","C/O T KHARSHANDI, NEAR COMMUNTIY HALL OXFORD HILLS, KENCHES TRACE, LABEN SHILLONG Meghalaya INDIA 793004","Indian Non-Government Company"
"U01403ML2013FTC008536","15-03-2013","GLOBAL PLANTATIONS (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","Jaiaw Lansonalane Jaiaw Chapel Road Shillong Meghalaya INDIA 793002","Subsidiary of Foreign Company"
"U01409ML1994PLC004165","1-07-1994","KLMC DIL VENTURE LTD","STRIKE OFF","Public","Company Limited by Shares","5,000,000.00","1,000,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","176 UPPER LACHUMIERE, SHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793001","Indian Non-Government Company"
"U01409ML1995PTC004470","14-06-1995","JAINTIA FRUITS CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","15,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","KHIMMUSNIANGJOWAI JAINTIA HILLS MEGHALAYA Meghalaya INDIA 793150","Indian Non-Government Company"
"U01409ML2000PTC006291","4-09-2000","HIGH LAND AGRICULTURAL & VETERINARY ENTERPRISES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","50,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","PAMSAD MAWPYRHUTVILL UMTAR SUB DIVISION PATHERKHAMA Meghalaya INDIA 793002","Indian Non-Government Company"
"U01409ML2007PTC008259","18-05-2007","KARBI FARMS PRODUCER COMPANY LIMITED","ACTIVE","Private","Company Limited by Shares","20,500,000.00","13,604,100.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","C/O THULE COTTAGE LUMMAWRIE , LAITUMKHRAH SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U02001ML1975SGC001611","30-01-1975","FOREST DEVELOPMENT CORPN OF MEGHALAYA LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","17,218,800.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","LOWER LACHAUMIERE, EAST KHASI HILLS, SHILLONG, Meghalaya INDIA 793001","State Government Company"
"U02004ML2005PTC007742","12-05-2005","BAMBOO TEC PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Agriculture and Allied Activities","KIDS CARE BOARDING SCHOOLUPPER NEW COLONY LAITUMKHRAH SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U10100ML2007PLC008254","24-04-2007","SUTNGA MINERALS DEVELOPMENT COMPANY LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000.00","500,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","ROOM NO 20, MUDA COMPLEX POLICE BAZAR SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U10100ML2007PTC008292","13-11-2007","DIVYANSH MINING DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Guarantee","10,000,000.00","400,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","VERONICA LANE( ADJACENT TO BANSARA EYE CLINIC) LAITUMKHRAH MAIN ROAD SHILONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U10100ML2007PTC008294","29-11-2007","NONGKHLIEH MINES PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","M/S PNAR SERVICE STATION, LADRYMBAI, MOOKHEP PETROL PUMP, P.O KHLIEHRIAT, SHILLONG Meghalaya INDIA 793200","Indian Non-Government Company"
"U10100ML2007PTC008295","29-11-2007","RATONG MINES PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","FERNDALE COMPLEX, BLOCK-III CMJ HOUSE, KEATING ROAD SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U10100ML2009PTC008387","19-11-2009","N E MINING & CONSTRUCTION PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","C/O TLIBON LYNGDOH NONGRAH, NONGPDENG SHILLONG Meghalaya INDIA 793006","Indian Non-Government Company"
"U10100ML2010PTC008435","1-10-2010","EASTERN CARBON & ALLIED MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","C/o Mrs. Ahmed, 2nd Floor, Dobhi Ghat Laban Shillong Meghalaya INDIA 793004","Indian Non-Government Company"
"U10100ML2013PTC008535","14-02-2013","7 WATTS MINING & ENERGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","AMAZING GRACE COTTAGE NEXT TO LAW COLLEGE DHANKHETI SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U10101ML1945PTC000626","3-11-1945","ASSAM MINING AND TRADING CO.PVT LTD","STRIKE OFF","Private","Company Limited by Shares","200,000.00","11,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","LAITKOR SHILLONG MEGHALAYA Meghalaya INDIA 793010","Indian Non-Government Company"
"U10101ML1953PTC001035","17-11-1953","OSSMELL GIRI & CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","21,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","LAWMALI ROAD, SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U10101ML1963PLC001207","23-04-1963","KOILAJAN COLLIERIES LIMITED","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","488,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","UMSOHSUN ROAD, EAST KHASHI HILLS SHILLONG Meghalaya INDIA 793002","Indian Non-Government Company"
"U10101ML2003PTC007188","19-08-2003","ESS KAY MINING AND CONSTRUCTION PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","MAWLAI, NONGKWAR BLOCK XI SHILLONG Meghalaya INDIA 793008","Indian Non-Government Company"
"U10101ML2004PTC007481","23-07-2004","ENERGY ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,900,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","13TH MILETAMULKUCHI MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U10101ML2004PTC007571","16-11-2004","SKYLIMIT ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,162,500.00","Meghalaya","RoC-Shillong","Mining & Quarrying","13TH MILE TAMULIKUCHI BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U10101ML2004PTC007578","9-12-2004","OASIS ENTERPRISE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,962,500.00","Meghalaya","RoC-Shillong","Mining & Quarrying","13TH MILE TAMULKUCHI BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U10101ML2005PTC007978","29-11-2005","PNAR MINES AND MINERALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","THANGSKAILUMSHNONG KHILEHRIAT JAINTI HILLS Meghalaya INDIA","Indian Non-Government Company"
"U10101ML2005PTC007998","15-12-2005","JAYSHREE MINES AND MINERALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","400,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","POHKSEH,RYNJAH, SHILLONG-793006. Meghalaya INDIA","Indian Non-Government Company"
"U10101ML2009PTC008382","14-10-2009","WEST KHASHI MINERALS & MINING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","PLOT NO.-19,23 EPIP ZONE RAJABAGAN BYRNIHAT BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U10101ML2009PTC008383","14-10-2009","RIBHOI MINING & MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","PLOT NO.-19,23 EPIP ZONE RAJABAGAN BYRNIHAT BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U10101ML2010PTC008422","23-07-2010","CARBON MINING COMPANY PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","TRIPLE PINE, LUMDIENGSOH NONGTHYMMAI SHILLONG Meghalaya INDIA 793014","Indian Non-Government Company"
"U10101ML2012PTC008527","30-10-2012","MEGHA COAL TRADE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","19,700,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","RE-DO-RIA COTTAGE, M.G. ROAD (ADJACENT TO GUWAHATI SHILLONG HIGH COURT) SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U10101ML2013PTC008550","12-08-2013","NORTH EAST WAY MINES AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","300,000.00","210,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","MAWIONG RIM MAWLAI SHILLONG Meghalaya INDIA 793016","Indian Non-Government Company"
"U10102ML1994PLC004310","28-11-1994","MEGHA MINERALS LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","1,000,000.00","850,570.00","Meghalaya","RoC-Shillong","Mining & Quarrying","LUMPY NGAD MOTI NAGAR SHILLONG Meghalaya INDIA 793014","Indian Non-Government Company"
"U10102ML1995PTC004549","29-08-1995","ANDERSON MINERALS CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","2,000,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","MISSION COMPOUND SHILLONG SHILLONG Meghalaya INDIA 793002","Indian Non-Government Company"
"U10102ML1998PTC005606","4-12-1998","NEW NORTH-EAST COAL MINING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","3,000,000.00","1,299,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","13 MILE TAMULKUCHI, RIBHOI BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U10102ML2000PLC006093","24-03-2000","MEGHALAYA MINING LIMITED","ACTIVE","Public","Company Limited by Shares","10,000,000.00","1,912,500.00","Meghalaya","RoC-Shillong","Mining & Quarrying","13 TH MILE, TAMULKUCHI, BYRNIHAT Meghalaya INDIA 793101","Indian Non-Government Company"
"U10102ML2000PTC006208","12-06-2000","MEGHALAYA BLACK DIAMOND PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","7,420,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","Garikhana Lama Villa Reshambal House Shillong Meghalaya INDIA 793001","Indian Non-Government Company"
"U10102ML2010PTC008406","13-04-2010","PHILIP RYMBAI MINING & TRADERS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","NEAR: YMCA, UMSOHSUN MAWKHAR POINT, EAST KHASI HILLS SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U10200ML1983PTC002098","2-11-1983","HILLS TRADERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","30,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","ORANGE COTTAGE RED HILL ROADLAITMUKHRAH SHILLONG MEGHALAYA Meghalaya INDIA","Indian Non-Government Company"
"U10200ML2001PTC006438","1-03-2001","MACIL PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","37,000,000.00","35,856,850.00","Meghalaya","RoC-Shillong","Mining & Quarrying","PATHARKUCHI KHANAPARA Meghalaya INDIA 793101","Indian Non-Government Company"
"U10200ML2010PTC008418","1-07-2010","MEGHALAYA MAHACOL MINERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","DMR'S CAMPUS RISA COLONY SHILLONG Meghalaya INDIA 793003","Indian Non-Government Company"
"U10300ML2011PLC008468","1-04-2011","TASK MINING & BIOENERGY PROJECTS LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","1,000,000.00","1,000,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","MTC Building - No 3, Jail Road Police Bazar Shillong Meghalaya INDIA 793001","Indian Non-Government Company"
"U10300ML2013PTC008543","13-05-2013","PARIWAR MINES & MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","200,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","C/O J R. DUTTA EAST LABAN ROAD, BEHIND LABAN BOY'S SCHOOL SHILLONG Meghalaya INDIA 793004","Indian Non-Government Company"
"U10300ML2013PTC008548","18-06-2013","G. KHARSATI LIME INDUSTRY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","150,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","NONGTHYMMAI, POHKTIEH, OPP SUNNY DALE SCHOOL SHILLONG Meghalaya INDIA 793014","Indian Non-Government Company"
"U11100ML1989PTC003378","19-12-1989","FAREAST SYNERGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,400,000.00","103,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","HOUSE OF MR GODFREY NARENGH LOWER CHANDMARI TURA MEGHALAYA Meghalaya INDIA 794002","Indian Non-Government Company"
"U13100ML2011PTC008489","14-11-2011","TREASURY IRON MINES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","GROUND FLOOR, BELMA MENSION, TEMPLE ROAD, LOWER LACHUMEIRE SHILLONG Meghalaya INDIA 793001","Indian Non-Government Company"
"U13200ML2010PTC008411","28-05-2010","TRANSWORLD STEELS & MINES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","METCO 26A, CANTONMENT, G.S. ROAD SHILLONG Meghalaya INDIA 793002","Indian Non-Government Company"
"U13200ML2011PTC008471","28-04-2011","TREASURY MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Meghalaya","RoC-Shillong","Mining & Quarrying","Ground Floor, Belbue Mansion, Opp. Clinical Research Unit,Malki Dhankheti Shillong Meghalaya INDIA 793001","Indian Non-Government Company"
