"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"L00012GA1965PLC000199","12-04-1965","MANDOVI PELLETS LIMITED","AMALGAMATED","Public","Company Limited by Shares","1,000,000,000.00",NA,"Goa","RoC-Goa",NA,"CHOWGULE HOUSE, MORMUGAO HARBOUR, HARBOUR Goa INDIA","Indian Non-Government Company"
"L00222GA1966PLC000067","21-09-1966","ARLEM BREWERIES LIMITED","DORMANT","Public","Company Limited by Shares","20,000,000.00",NA,"Goa","RoC-Goa",NA,"CHOWGULE HOUSE, MORMUGAO HARBOUR 403803. GOA. GOA Goa INDIA","Indian Non-Government Company"
"L13209GA1965PLC000044","25-06-1965","SESA STERLITE LIMITED","ACTIVE","Public","Company Limited by Shares","51,260,000,000.00","2,965,004,871.00","Goa","RoC-Goa","Mining & Quarrying","SESA GHOR 20 EDCCOMPLEX PATTO PANJIM GOA Goa INDIA 403001","Indian Non-Government Company"
"L15134GA1989PLC000992","18-08-1989","GOA FRUIT SPECIALITIES LIMITED","ACTIVE","Public","Company Limited by Shares","120,000,000.00","108,264,000.00","Goa","RoC-Goa","Manufacturing (Food stuffs)","117-119, KUNDAIM INDUSTRIAL ESTATE KUNDAIM PONDA Goa INDIA 403401","Indian Non-Government Company"
"L15139GA1984PLC000601","31-12-1984","HINDUSTAN FOODS LIMITED","ACTIVE","Public","Company Limited by Shares","70,000,000.00","66,000,000.00","Goa","RoC-Goa","Manufacturing (Food stuffs)","DEMPO HOUSECAMPAL PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"L23109GA1967PLC000076","22-06-1967","GOA CARBON LIMITED","ACTIVE","Public","Company Limited by Shares","250,000,000.00","91,510,520.00","Goa","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","DEMPO HOUSECAMPAL PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"L24233GA1985PLC001587","15-11-1985","SANDU PHARMACEUTICALS LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","70,810,000.00","Goa","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO.25,26,29 & 30,PILERNE INDUSTRIAL ESTATE, MARRA, BARDEZ,GOA-403 511. Goa INDIA","Indian Non-Government Company"
"L24239GA1991PLC001163","9-10-1991","I F G LIMITED","DORMANT","Public","Company Limited by Shares","90,000,000.00","80,270,000.00","Goa","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO.11, PILERNE INDUSTRIAL ESTATE BARDEZ GOA Goa INDIA 403511","Indian Non-Government Company"
"L25191GA1988PLC000848","16-08-1988","HYDROFLEX EQUIPMENTS LIMITED","DORMANT","Public","Company Limited by Shares","60,000,000.00","35,018,000.00","Goa","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","D-4/7 KAKODA INDUSTRIALESTATE KAKODA CURCHOREM GOA Goa INDIA 403706","Indian Non-Government Company"
"L25209GA1992PLC001298","23-10-1992","USHMA POLYMERS LIMITED","DORMANT","Public","Company Limited by Shares","35,000,000.00","30,075,000.00","Goa","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","107KUNDAIM INDUSTRIAL ESTATE KUNDAIM GOA Goa INDIA 403110","Indian Non-Government Company"
"L26109GA1981PLC000469","10-12-1981","GKB OPHTHALMICS LIMITED","ACTIVE","Public","Company Limited by Shares","70,000,000.00","41,535,800.00","Goa","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","16A TIVIM INDUSTRIAL ESTATE MAPUSA GOA Goa INDIA 403526","Indian Non-Government Company"
"L27106GA1987PLC000764","17-07-1987","MARMAGOA STEEL LIMITED","ACTIVE","Public","Company Limited by Shares","200,000,000.00","60,763,500.00","Goa","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 280 ECLATECURTORIM SALCETE MARGAO GOA Goa INDIA 403709","Indian Non-Government Company"
"L27108GA1994PLC001666","6-10-1994","KARTHIK INDUCTIONS LIMITED","ACTIVE","Public","Company Limited by Shares","17,500,000.00","14,428,500.00","Goa","RoC-Goa","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO.120-121,, KUNDAIM,INDUSTRIAL ESTATE KUNDAIM GOA Goa INDIA 403115","Indian Non-Government Company"
"L29222GA1993PLC001396","23-07-1993","UNIDIAM ABRASIVES LIMITED","DORMANT","Public","Company Limited by Shares","16,000,000.00","15,010,000.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","PLOT NO L 4VERNA INDUSATRIAL ESTATE VERNA GOA Goa INDIA 403722","Indian Non-Government Company"
"L30007GA1993PLC001341","31-03-1993","SMARTLINK NETWORK SYSTEMS LIMITED.","ACTIVE","Public","Company Limited by Shares","70,000,000.00","60,009,700.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","L-7, VERNA INDUSTRIAL ESTATE, VERNA salcete Goa INDIA 403722","Indian Non-Government Company"
"L31200GA1963PLC000562","29-07-1963","THE SOUTHERN GAS LIMITED","ACTIVE","Public","Company Limited by Shares","5,000,000.00","2,250,000.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","GOVIND POY HOUSE, RUA DO PADRE MIRANDA MARGAO Goa INDIA 403803","Indian Non-Government Company"
"L31200GA1992PLC001969","30-12-1992","KARTHIK ALLOYS LIMITED","ACTIVE","Public","Company Limited by Shares","80,000,000.00","32,300,000.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","L6 L7 CUNCOLIM INDUSTRIALESTATE CUNCOLIM SALCETTE GOA Goa INDIA 403703","Indian Non-Government Company"
"L31200GA1992PLC003109","27-07-1992","BLUE COAST HOTELS LIMITED","ACTIVE","Public","Company Limited by Shares","1,080,000,000.00","542,484,570.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","263C AROSSIM, CANSAULIM GOA Goa INDIA 403712","Indian Non-Government Company"
"L31200GA1993PLC001335","11-03-1993","DE NORA INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","100,000,000.00","53,086,340.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","PLOT NOS. 184, 185 & 189,KUNDAIM INDUSTRIAL ESTATE KUNDAIM - 403 110. GOA. KUNDAIM - 403 110. GOA. Goa INDIA","Indian Non-Government Company"
"L32302GA1995PTC001971","14-11-1995","JERRY INDIA ELECTRONICS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","110,000.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","B/8 CHANDRANATH APARTMENTSMAPUSA BARDEZ GOA Goa INDIA 403507","Indian Non-Government Company"
"L33208GA1983PLC000520","20-01-1983","KORE FOODS LIMITED","ACTIVE","Public","Company Limited by Shares","250,000,000.00","126,500,000.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","VISION HOUSE, TIVIM INDUSTRIAL ESTATE MAPUSA Goa INDIA 403526","Indian Non-Government Company"
"L35111GA1992PLC002464","1-05-1992","WESTERN INDIA SHIPYARD LIMITED","ACTIVE","Public","Company Limited by Shares","1,500,000,000.00","589,288,180.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","P B NO 21, MORMUGAO HARBOUR MORMUGAO GOA Goa INDIA 403803","Indian Non-Government Company"
"L35911GA1980PLC000400","1-09-1980","AUTOMOBILE CORPORATION OF GOA LIMITED","ACTIVE","Public","Company Limited by Shares","250,000,000.00","64,216,220.00","Goa","RoC-Goa","Manufacturing (Machinery & Equipments)","HONDA, SATTARI GOA Goa INDIA 403530","Indian Non-Government Company"
"L40200GA1972PLC000144","15-06-1972","GOVIND POY OXYGEN LIMITED","ACTIVE","Public","Company Limited by Shares","5,000,000.00","4,000,000.00","Goa","RoC-Goa","Electricity, Gas & Water companies","FABRICA DE GAS CARBONICO, N. H. 17, NUVEM, SALCETE, GOA Goa INDIA 403604","Indian Non-Government Company"
"L51496GA1988PLC000915","18-10-1988","I G PETROCHEMICALS LIMITED","ACTIVE","Public","Company Limited by Shares","500,000,000.00","307,948,500.00","Goa","RoC-Goa","Trading","T-10, 3RD FLOOR, JAIRAM COMPLEX, MALA, NEUGI NAGAR PANAJI Goa INDIA 403001","Indian Non-Government Company"
"L55101GA1971PLC000113","30-03-1971","FOMENTO RESORTS AND HOTELS LIMITED","ACTIVE","Public","Company Limited by Shares","1,000,000,000.00","510,000,000.00","Goa","RoC-Goa","Trading","CIDADE DE GOA,VAINGUINIM BEACH, PANAJI GOA Goa INDIA 403004","Indian Non-Government Company"
"L63040GA1949PLC000168","29-11-1949","TRADE WINGS LIMITED","ACTIVE","Public","Company Limited by Shares","85,000,000.00","30,000,000.00","Goa","RoC-Goa","Transport, storage and Communications","6 MASCHARENHS BLDGM G ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"L63090GA1963PLC000002","9-04-1963","CHOWGULE STEAMSHIPS LIMITED","ACTIVE","Public","Company Limited by Shares","750,000,000.00","363,084,250.00","Goa","RoC-Goa","Transport, storage and Communications","CHOWGULE HOUSE, MARMUGAO HARBOUR GOA Goa INDIA 403803","Indian Non-Government Company"
"L65191GA1994PLC001620","30-06-1994","CENTURION BANK OF PUNJAB LIMITED","AMALGAMATED","Public","Company Limited by Shares","2,500,000,000.00","1,566,856,000.00","Goa","RoC-Goa","Finance","DURGA NIWASM G ROAD PANAJI GOA Goa INDIA 403001","Indian Non-Government Company"
"L65910GA2009PLC006177","10-09-2009","ZUARI AGRO CHEMICALS LIMITED","ACTIVE","Public","Company Limited by Shares","650,000,000.00","420,580,060.00","Goa","RoC-Goa","Finance","JAI KISAAN BHAWAN ZUARINAGAR Goa INDIA 403726","Indian Non-Government Company"
"L65921GA1967PLC000157","12-05-1967","ZUARI GLOBAL LIMITED","ACTIVE","Public","Company Limited by Shares","1,357,500,000.00","294,406,040.00","Goa","RoC-Goa","Finance","JAI KISAAN BHAWAN , ZUARINAGAR Goa INDIA 403726","Indian Non-Government Company"
"L67120GA1988PLC000833","10-06-1988","ZUARI FOREX LIMITED","AMALGAMATED","Public","Company Limited by Shares","60,000,000.00","30,522,000.00","Goa","RoC-Goa","Finance","DURGA BHUVAN, HEDE CENTRE,TONCA, PANJIM GOA Goa INDIA 403001","Indian Non-Government Company"
"L72900GA2008PLC005775","26-05-2008","D-LINK (INDIA) LIMITED.","ACTIVE","Public","Company Limited by Shares","140,000,000.00","71,009,700.00","Goa","RoC-Goa","Business Services","PLOT NO. U02B, VERNA INDUSTRIAL ESTATE, VERNA, SALCETTE, GOA - 403 722 VERNA Goa INDIA 403722","Indian Non-Government Company"
"U00003GA1965PTC000043","25-06-1965","TAPU TOPAN PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","50,000.00",NA,"Goa","RoC-Goa",NA,"RUA CLOVERS DE COSTA,MARGAO-GOA. MARGAO-GOA. Goa INDIA","Indian Non-Government Company"
"U00003GA1976PTC000270","21-06-1976","KALINGA AGRO MARINE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"GAMBER APARTMENTS,VASCO-DA-GAMA,GOA. VASCO-DA-GAMA,GOA. Goa INDIA","Indian Non-Government Company"
"U00003GA1992PTC001196","12-02-1992","RAHUL AQUAFARMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00",NA,"Goa","RoC-Goa",NA,"1ST FLOOR, EXCELSIOR CHAMBERS HELIODARO SALGADO ROAD, PANAJI GOA 403 001. Goa INDIA","Indian Non-Government Company"
"U00003GA1992PTC001203","24-02-1992","SURINGI FARMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","600,000.00",NA,"Goa","RoC-Goa",NA,"2ND FLOOR, AGUIRA, TISK, PONDAGOA. Goa INDIA","Indian Non-Government Company"
"U00003GA1993PTC001447","7-10-1993","SAHYADRI WOOD PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00",NA,"Goa","RoC-Goa",NA,"PRALHADX SAW MILL, CHICALIMGOA. Goa INDIA","Indian Non-Government Company"
"U00005GA1993PTC001471","18-11-1993","MANDOVI FOREST FARMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"306, LIBANIA BUILDING, NEWMARKET, MARGAO, GOA, Goa INDIA","Indian Non-Government Company"
"U00006GA1974PTC000194","27-07-1974","EX-SERVICEMEN'S FISHERIES CO. (GOA) PRIVATE LIMITED","LIQUIDATED","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"41 DEFENCE COLONY,PORVORIM, BARDEZ, GOA. Goa INDIA","Indian Non-Government Company"
"U00006GA1991PTC001154","16-08-1991","AL-AMEEN TRADES (INDIA) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","10,000,000.00",NA,"Goa","RoC-Goa",NA,"T-5-A,3RD FLOOR,CARDOSO BUILDING NEAR K.T.C.BUS STAND, PANAJI GOA Goa INDIA","Indian Non-Government Company"
"U00006GA1993PTC001472","18-11-1993","TAURAS ACQUA WORKS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"306, LIBANIA BLDG, NEW MARKET,MARGAO, GOA. Goa INDIA","Indian Non-Government Company"
"U00006GA1995PTC001768","31-01-1995","RESMI AQUATECH CONSULTANCY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00",NA,"Goa","RoC-Goa",NA,"S-2, ASHIQUEE SQUARE,ST.INEZ, GOA. ST.INEZ, GOA. Goa INDIA","Indian Non-Government Company"
"U00006GA1997PTC002455","17-10-1997","ISHITA SEAFOODS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"11, GUIA BUILDING,GOMES ROAD, VASCO DA GAMA, GOA 403 802. Goa INDIA","Indian Non-Government Company"
"U00010GA1978PTC000333","1-04-1978","CHOWGULE AGRO INDUSTRIES PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"CHOWGULE HOUSE,VASCO-DA-GAMA, GOA. Goa INDIA","Indian Non-Government Company"
"U00010GA1993PTC001394","15-07-1993","NILPA PLANTATION PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"HOUSE NO. 437, SHANTINAGAR,OIL VASCO DA GAMA, GOA. Goa INDIA","Indian Non-Government Company"
"U00012GA1976PTC000280","5-07-1976","SHAIKH KADAR SHAIKH USMAN MINES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",NA,NA,"Goa","RoC-Goa",NA,"HOTEL NEPTUNE,PANAJI,GOA. Goa INDIA","Indian Non-Government Company"
"U00012GA1976PTC000281","31-07-1976","NAROVA TIRTA (MINES) PVT LTD","STRIKE OFF","Private","Company Limited by Shares",NA,NA,"Goa","RoC-Goa",NA,"SUVARNA BANDOKAR BLDG.,VASCO-DA-GAMA VASCO-DA-GAMA Goa INDIA","Indian Non-Government Company"
"U00012GA1983PTC000545","12-08-1983","GOA EXTRUDERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00",NA,"Goa","RoC-Goa",NA,"BEHIND PALACE HOTEL, RUA JOSEFALCAO ROAD, PANAJI GOA Goa INDIA","Indian Non-Government Company"
"U00012GA1989PTC000978","5-07-1989","GOA SMELTERS PVT LTD.","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00",NA,"Goa","RoC-Goa",NA,"T/2, SHAHANA CHAMBERS, NEARMUNICIPAL MARKET PANAJI GOA. MUNICIPAL MARKET, PANAJI GOA. Goa INDIA","Indian Non-Government Company"
"U00012GA1994PTC001508","18-01-1994","UMA MINERALS AND CHEMICALS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","2,000,000.00",NA,"Goa","RoC-Goa",NA,"C-13/729, BLOCK B, FLAT NO. 3 SHANGRI-LA NEAR ROSARY SCHOOL MIRAMAR PANAJI GOA. MIRAMAR, PANAJI GOA. Goa INDIA","Indian Non-Government Company"
"U00014GA1995PTC001992","19-12-1995","OSIRIS PLANTATIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa",NA,"11-S1, KAMAT HOLIDAY HOMES,GAURA WADO, CALANGUTE BARDEZ, GOA. GOA. Goa INDIA","Indian Non-Government Company"
"U00015GA1998PTC002565","10-06-1998","COBANA FOODS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares",NA,NA,"Goa","RoC-Goa",NA,"MOUNT UNIQUE,OPP. ALL INDIA RADIO, ALTINHO, PANAJI, GOA 403 001. Goa INDIA","Indian Non-Government Company"
"U00017GA1996PTC002014","12-01-1996","NARKLAND AGRO PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa",NA,"SF-5, SUKERKAR MANSIONOPP. GOVERNMENT PRINTING PRESS PANAJI, GOA. PANAJI, GOA. Goa INDIA","Indian Non-Government Company"
"U00017GA1996PTC002095","14-05-1996","FLORA TISSUE CULTURE LABS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"002, SAL-DEL APARTMENTS,B.P.S.MARG, PAJI FOND, MARGAO Goa INDIA","Indian Non-Government Company"
"U00019GA1975PTC000249","28-11-1975","NAND AGRO INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","200,000.00",NA,"Goa","RoC-Goa",NA,"SUVARNA BANDEKAR BLDG.,VASCO-DA-GAMA. VASCO-DA-GAMA. Goa INDIA","Indian Non-Government Company"
"U00019GA1984PTC000559","22-02-1984","KAMAT FOOD PRODUCTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"F/5 BOBBY APARTMENTS TONCACARANZALEM GOA Goa INDIA","Indian Non-Government Company"
"U00019GA1987PTC000776","29-09-1987","KRUPALI DAIRY INDUSTRIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00",NA,"Goa","RoC-Goa",NA,"MARCEL, GOA. MARCEL Goa INDIA","Indian Non-Government Company"
"U00019GA1994PTC001657","21-09-1994","DIVYA MINERALS COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00",NA,"Goa","RoC-Goa",NA,"ZAIVANTI, CUPANGAL,GOGOL, MARGAO, GOA GOGOL, MARGAO, GOA Goa INDIA","Indian Non-Government Company"
"U00019GA1994PTC001722","24-11-1994","IRIS GROWELL PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","125,000.00",NA,"Goa","RoC-Goa",NA,"BHANAV APARTMENTS,OFFICE1&2DR.SHIRGAONKAR ROAD E EL- 5TH FLOOR,PANJIM GOA 403001 Goa INDIA","Indian Non-Government Company"
"U00019GA1997PTC002429","8-09-1997","SILENT FARMS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"C/O SILENT RETREAT,NAIKVADDO, CALANGUTE, BARDEZ, GOA. CALANGUTE, BARDEZ, GOA. Goa INDIA","Indian Non-Government Company"
"U00019GA1998PTC002609","24-09-1998","AL-DONA AGROTECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00",NA,"Goa","RoC-Goa",NA,"1/T3, KAMAT COMPLEX,TONCA, CARANZALEM, ILHAS, GOA 403 002. Goa INDIA","Indian Non-Government Company"
"U00019GA2002PLC003131","30-08-2002","A. NARRAIN MINES LIMITED","AMALGAMATED","Public","Company Limited by Shares",NA,NA,"Goa","RoC-Goa",NA,"SESA GHOR,20, EDC COMPLEX, PATTO, PANAJI, GOA 403 001 PATTO, PANAJI, GOA 403 001 Goa INDIA","Indian Non-Government Company"
"U00020GA1977PTC000318","5-07-1977","KANKON AGRO DAIRY INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"DR. RAJADHYAKEHA'S RESIDENCEPALOLEM,CANACONA PALOLEM,CANACONA Goa INDIA","Indian Non-Government Company"
"U00020GA1992PTC001267","17-08-1992","RADHEY MILK PRODUCTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00",NA,"Goa","RoC-Goa",NA,"RADHEY ICE PLANT, RAIBANDER,CAUSEWAY, RAIBANDER GOA. Goa INDIA","Indian Non-Government Company"
"U00025GA1971PTC000130","28-09-1971","V. PAUL DE SOUZA (FEEDS) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa",NA,"VELHO BUILDING, MUNCIPAL BLDG.PANAJI-GOA. Goa INDIA","Indian Non-Government Company"
"U00026GA1973PTC000160","18-01-1973","SUPER TEXTILES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",NA,NA,"Goa","RoC-Goa",NA,"VILLA FLORES DA SILVA ERASMOCARVALHO ST.MARGAO.GOA. CARVALHO ST.MARGAO.GOA. Goa INDIA","Indian Non-Government Company"
"U00029GA1987PTC000719","22-04-1987","ANUGRAH AGRO DAIRY INDUSTRIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"CORTEJ APARTMENT,UBBO DANDO,,SANTA CRUZ TISWADI GOA. Goa INDIA","Indian Non-Government Company"
"U00029GA1989PTC000938","6-01-1989","PROTEX FOODS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"HOUSE NO.248, ST. JAOQUIM ROAD, BORDAM, MARGAO GOA. Goa INDIA","Indian Non-Government Company"
"U00060GA1992PTC001228","24-04-1992","D'SILVA EXPORTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00",NA,"Goa","RoC-Goa",NA,"D'SILVA HOUSE,623/A,BELLA VISTA,DONA PAULA, GOA. Goa INDIA","Indian Non-Government Company"
"U00061GA1973PTC000179","12-10-1973","DEER TRADING CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares",NA,NA,"Goa","RoC-Goa",NA,"SHANTA NIWAS SHOP NO.3, ST.,PANAJI,GOA. PANAJI,GOA. Goa INDIA","Indian Non-Government Company"
"U00061GA1975PTC000220","14-05-1975","FOMENTO EXPORTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",NA,NA,"Goa","RoC-Goa",NA,"POST BOX NO.-329.MARGAO,GOA. Goa INDIA","Indian Non-Government Company"
"U00061GA1980PTC000388","11-04-1980","RKF ASSOCIATES AND EXPORTS (GOA) PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"242, MUNICIPAL MARKET, MAPUSA,GOA GOA Goa INDIA","Indian Non-Government Company"
"U00063GA1995PTC001849","10-05-1995","SANTANA CHRIS TRADING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"SUNNY NOOK, 2ND FLOOR,PUNDALIK NAGAR, PORVORIM, GOA PORVORIM, GOA Goa INDIA","Indian Non-Government Company"
"U00063GA1995PTC001964","1-11-1995","BRAUN AND ELIOT SALES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00",NA,"Goa","RoC-Goa",NA,"1/218, GAURAVADDO,CALANGUTE, BARDEZ, GOA. BARDEZ, GOA. Goa INDIA","Indian Non-Government Company"
"U00063GA1995PTC001985","30-11-1995","WEBB MARKETING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"THE PLANTIAN LEAF,UMTA WADDO, NEAR PETROL PUMP, CALANGUTE, BARDEZ GOA CALANGUTE, BARDEZ GOA Goa INDIA","Indian Non-Government Company"
"U00063GA1996PTC002030","8-02-1996","ARTHUR SHAW TRADING (INDIA) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"81, DEFENCE COLONY,ALTO PORVORIM, BARDEZ, GOA. BARDEZ, GOA. Goa INDIA","Indian Non-Government Company"
"U00064GA1993PTC001404","5-08-1993","LA SOURCE TRADING (INDIA) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"KAVLEKAR BROS. DR. ROQUE DESOUZA ROAD, PANAJI GOA. Goa INDIA","Indian Non-Government Company"
"U00064GA1993PTC001419","27-08-1993","CREATIVE IDEAS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"MODEL CO-OPERATIVE SOCIETY,B-3, FLAT NO. 3 LA CAMPALA, MIRAMAR, PANAJI GOA. Goa INDIA","Indian Non-Government Company"
"U00065GA1996PTC002058","11-03-1996","HEMWICK TEA INDIA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"81, DEFENCE COLONY,ALTO-PORVORIM, BARDEZ, GOA 403 521. BARDEZ, GOA 403 521. Goa INDIA","Indian Non-Government Company"
"U00066GA1975PTC000216","3-04-1975","NECTAR BEVERAGES PVT LTD","DORMANT","Private","Company Limited by Shares","10,000,000.00",NA,"Goa","RoC-Goa",NA,"VILLA FLORES DA-SILVA, ERASMOCAR-VALHO ST., MARGAO GOA. CAR-VALHO ST., MARGAO,GOA. Goa INDIA","Indian Non-Government Company"
"U00068GA1965PTC000042","25-06-1965","MAGANLAL DWARKADAS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Goa","RoC-Goa",NA,"PANAJI GOA Goa INDIA","Indian Non-Government Company"
"U00069GA1978PTC000351","25-08-1978","P AND P HOTELS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Goa","RoC-Goa",NA,"1ST FLOOR, COSTA PEREIRABUILDING OPP. MUNCIPAL GARDEN MARGAO-GOA. MARGAO-GOA. Goa INDIA","Indian Non-Government Company"
"U00069GA1985PLC000635","28-08-1985","SALAMANDER DISTILLERS LIMITED","AMALGAMATED","Public","Company Limited by Shares","2,500,000.00",NA,"Goa","RoC-Goa",NA,"THAKKAR HOUSE,VASCO-DA-GAMA,GOA GOA Goa INDIA","Indian Non-Government Company"
"U00069GA1989PLC000968","25-04-1989","GOLDEN GOA RESORTS LTD.","AMALGAMATED","Public","Company Limited by Shares","1,500,000.00",NA,"Goa","RoC-Goa",NA,"MARMOL VILLAS, PLOT NO. 200,MACHADO COVE DONA PAULA, GOA. GOA. Goa INDIA","Indian Non-Government Company"
"U00069GA1989PTC000995","21-09-1989","AVERINA VENTURES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00",NA,"Goa","RoC-Goa",NA,"4,5,6, GARDEN VIEW, PHASE II2ND FLOOR, MARGAO GOA. 2ND FLOOR, MARGAO GOA. Goa INDIA","Indian Non-Government Company"
